officer_id,branch_id,month,loans_handled,approvals,arrears_recovered_ksh,fraud_hits
OF000047,BR007,2024-05,5,4,244538.24,0
OF000047,BR007,2024-06,4,3,467414.15,0
OF000047,BR007,2024-07,5,4,329555.22,0
OF000047,BR007,2024-08,4,3,463256.18,0
OF000047,BR007,2024-09,4,3,208314.34,0
OF000047,BR007,2024-10,3,2,158523.83,0
OF000047,BR007,2024-11,5,4,216411.0,0
OF000047,BR007,2024-12,5,4,416256.01,0
OF000048,BR007,2024-01,4,3,466908.37,0
OF000048,BR007,2024-02,3,2,327840.61,0
OF000048,BR007,2024-03,4,3,366041.92,0
OF000048,BR007,2024-04,3,2,258934.83,0
OF000048,BR007,2024-05,5,4,80636.18,0
OF000048,BR007,2024-06,5,4,114983.16,0
OF000048,BR007,2024-07,5,4,397063.41,0
OF000048,BR007,2024-08,3,2,290519.46,0
OF000048,BR007,2024-09,4,3,140301.77,0
OF000048,BR007,2024-10,4,3,443263.96,0
OF000048,BR007,2024-11,3,2,454908.55,0
OF000048,BR007,2024-12,4,3,100604.56,2
OF000049,BR007,2024-01,5,4,304268.9,0
OF000049,BR007,2024-02,6,5,420316.01,0
OF000049,BR007,2024-03,6,5,268322.7,0
OF000049,BR007,2024-04,6,5,430545.76,0
OF000049,BR007,2024-05,5,4,348852.95,0
OF000049,BR007,2024-06,6,5,194911.71,0
OF000049,BR007,2024-07,6,5,86037.86,0
OF000049,BR007,2024-08,5,4,124249.41,0
OF000049,BR007,2024-09,5,4,142782.82,0
OF000049,BR007,2024-10,5,4,440764.58,1
OF000049,BR007,2024-11,4,3,66560.59,0
OF000049,BR007,2024-12,5,4,78592.09,0
OF000050,BR007,2024-01,4,3,224410.95,0
OF000050,BR007,2024-02,5,4,469826.13,0
OF000050,BR007,2024-03,4,3,368509.3,0
OF000050,BR007,2024-04,5,4,122195.25,0
OF000050,BR007,2024-05,5,4,178475.52,0
OF000050,BR007,2024-06,5,4,167247.38,0
OF000050,BR007,2024-07,4,3,287302.68,0
OF000050,BR007,2024-08,5,4,124426.49,0
OF000050,BR007,2024-09,5,4,78979.41,0
OF000050,BR007,2024-10,3,2,283912.12,0
OF000050,BR007,2024-11,5,4,289760.24,1
OF000050,BR007,2024-12,5,4,432875.07,0
OF000051,BR008,2024-01,17,15,242901.06,0
OF000051,BR008,2024-02,12,10,195185.21,0
OF000051,BR008,2024-03,13,11,176148.12,0
OF000051,BR008,2024-04,18,15,310965.76,0
OF000051,BR008,2024-05,12,11,429577.86,0
OF000051,BR008,2024-06,15,13,495026.47,0
OF000051,BR008,2024-07,17,14,104739.86,0
OF000051,BR008,2024-08,17,16,80749.96,0
OF000051,BR008,2024-09,20,19,428575.01,0
OF000051,BR008,2024-10,15,13,293848.16,0
OF000051,BR008,2024-11,17,14,419434.45,0
OF000051,BR008,2024-12,18,17,288434.3,0
OF000052,BR008,2024-01,12,10,279206.12,0
OF000052,BR008,2024-02,11,10,202595.51,0
OF000052,BR008,2024-03,15,14,92737.03,0
OF000052,BR008,2024-04,12,11,434635.92,0
OF000052,BR008,2024-05,14,12,78777.19,0
OF000052,BR008,2024-06,12,10,294571.09,0
OF000052,BR008,2024-07,18,17,448926.64,0
OF000052,BR008,2024-08,12,11,267373.27,0
OF000052,BR008,2024-09,11,9,288700.75,0
OF000052,BR008,2024-10,16,15,171460.37,0
OF000052,BR008,2024-11,13,11,181291.79,0
OF000052,BR008,2024-12,16,14,320065.49,0
OF000053,BR008,2024-01,18,16,76817.48,0
OF000053,BR008,2024-02,16,13,415887.39,0
OF000053,BR008,2024-03,23,20,298263.92,0
OF000053,BR008,2024-04,18,15,404097.39,0
OF000053,BR008,2024-05,14,12,242139.29,0
OF000053,BR008,2024-06,19,16,146894.53,0
OF000053,BR008,2024-07,16,14,56648.17,0
OF000053,BR008,2024-08,20,19,230849.35,0
OF000053,BR008,2024-09,17,15,361726.63,0
OF000053,BR008,2024-10,21,19,412632.24,0
OF000053,BR008,2024-11,16,15,208036.37,0
OF000053,BR008,2024-12,22,19,458403.0,0
OF000054,BR008,2024-01,14,13,60916.85,1
OF000054,BR008,2024-02,19,18,268559.87,0
OF000054,BR008,2024-03,14,12,408312.76,0
OF000054,BR008,2024-04,17,14,132819.88,0
OF000054,BR008,2024-05,18,16,351762.17,0
OF000054,BR008,2024-06,19,17,433221.21,0
OF000054,BR008,2024-07,20,19,470741.1,0
OF000054,BR008,2024-08,11,10,446867.41,0
OF000054,BR008,2024-09,12,10,394417.9,0
OF000054,BR008,2024-10,17,15,231394.83,0
OF000054,BR008,2024-11,12,11,494881.14,0
OF000054,BR008,2024-12,17,15,382330.86,0
OF000055,BR008,2024-01,11,9,305154.46,0
OF000055,BR008,2024-02,10,9,436775.69,0
OF000055,BR008,2024-03,10,9,280793.33,0
OF000055,BR008,2024-04,12,10,160432.03,0
OF000055,BR008,2024-05,17,14,291066.23,0
OF000055,BR008,2024-06,13,11,338066.78,0
OF000055,BR008,2024-07,16,15,405368.95,0
OF000055,BR008,2024-08,16,14,346795.07,0
OF000055,BR008,2024-09,14,12,135338.46,0
OF000055,BR008,2024-10,11,9,493789.52,0
OF000055,BR008,2024-11,12,10,305573.51,0
OF000055,BR008,2024-12,13,12,469871.05,0
OF000056,BR009,2024-01,10,9,301037.72,0
OF000056,BR009,2024-02,16,15,160383.8,0
OF000056,BR009,2024-03,14,13,53544.22,0
OF000056,BR009,2024-04,13,12,181164.68,0
OF000056,BR009,2024-05,11,10,151940.88,0
OF000056,BR009,2024-06,14,13,185964.91,0
OF000056,BR009,2024-07,13,11,183312.56,0
OF000056,BR009,2024-08,14,12,243495.01,1
OF000056,BR009,2024-09,11,9,236791.12,0
OF000056,BR009,2024-10,9,8,475748.62,0
OF000056,BR009,2024-11,16,14,486251.42,0
OF000056,BR009,2024-12,16,15,110743.82,1
OF000057,BR009,2024-01,9,8,412135.21,1
OF000057,BR009,2024-02,13,11,282813.05,0
OF000057,BR009,2024-03,9,8,495499.2,0
OF000057,BR009,2024-04,9,8,247672.05,0
OF000057,BR009,2024-05,15,14,112560.01,0
OF000057,BR009,2024-06,14,12,110905.59,0
OF000057,BR009,2024-07,15,14,472462.6,0
OF000057,BR009,2024-08,10,9,335727.56,0
OF000057,BR009,2024-09,11,9,411071.42,0
OF000057,BR009,2024-10,12,10,450973.27,0
OF000057,BR009,2024-11,12,11,371856.9,0
OF000057,BR009,2024-12,8,7,452829.13,0
OF000058,BR009,2024-01,15,14,129373.41,0
OF000058,BR009,2024-02,14,12,158407.78,0
OF000058,BR009,2024-03,18,15,59440.38,1
OF000058,BR009,2024-04,10,8,427700.24,0
OF000058,BR009,2024-05,15,14,397149.6,0
OF000058,BR009,2024-06,11,10,93240.63,0
OF000058,BR009,2024-07,15,13,456505.97,0
OF000058,BR009,2024-08,14,13,280894.78,0
OF000058,BR009,2024-09,13,12,285887.2,0
OF000058,BR009,2024-10,11,10,484442.68,0
OF000058,BR009,2024-11,12,10,386347.27,0
OF000058,BR009,2024-12,15,14,395833.27,0
OF000059,BR009,2024-01,16,13,366420.54,0
OF000059,BR009,2024-02,15,13,147266.09,0
OF000059,BR009,2024-03,16,13,123532.81,0
OF000059,BR009,2024-04,15,14,116976.2,0
OF000059,BR009,2024-05,14,13,258945.31,0
OF000059,BR009,2024-06,15,13,434217.23,0
OF000059,BR009,2024-07,13,11,457246.92,0
OF000059,BR009,2024-08,13,12,326781.47,0
OF000059,BR009,2024-09,10,9,417810.72,0
OF000059,BR009,2024-10,14,12,220363.79,0
OF000059,BR009,2024-11,9,8,414486.57,0
OF000059,BR009,2024-12,11,10,307998.94,0
OF000060,BR010,2024-01,13,12,386172.48,0
OF000060,BR010,2024-02,18,17,198312.19,0
OF000060,BR010,2024-03,11,10,499080.61,0
OF000060,BR010,2024-04,16,15,75433.54,1
OF000060,BR010,2024-05,14,13,382199.27,0
OF000060,BR010,2024-06,16,15,408147.43,0
OF000060,BR010,2024-07,17,16,273621.36,0
OF000060,BR010,2024-08,13,12,212651.49,0
OF000060,BR010,2024-09,14,12,144612.77,0
OF000060,BR010,2024-10,12,11,245362.71,0
OF000060,BR010,2024-11,14,12,385448.89,0
OF000060,BR010,2024-12,18,16,53796.98,0
OF000061,BR010,2024-01,16,15,335798.37,0
OF000061,BR010,2024-02,19,16,286312.52,0
OF000061,BR010,2024-03,18,16,197390.45,0
OF000061,BR010,2024-04,15,14,460513.81,0
OF000061,BR010,2024-05,18,15,444251.02,0
OF000061,BR010,2024-06,18,16,184058.33,0
OF000061,BR010,2024-07,15,12,342282.08,0
OF000061,BR010,2024-08,12,11,237739.62,0
OF000061,BR010,2024-09,14,13,287602.42,0
OF000061,BR010,2024-10,17,16,455479.12,1
OF000061,BR010,2024-11,17,16,450826.84,0
OF000061,BR010,2024-12,11,9,469683.74,0
OF000062,BR010,2024-01,20,17,108610.99,0
OF000062,BR010,2024-02,21,19,292872.02,2
OF000062,BR010,2024-03,14,12,289435.08,0
OF000062,BR010,2024-04,17,15,465601.71,0
OF000062,BR010,2024-05,18,16,289253.98,0
OF000062,BR010,2024-06,17,15,107855.75,0
OF000062,BR010,2024-07,12,10,135537.07,0
OF000062,BR010,2024-08,20,18,66092.61,1
OF000062,BR010,2024-09,16,13,315113.12,0
OF000062,BR010,2024-10,17,15,410087.07,0
OF000062,BR010,2024-11,19,18,191151.69,1
OF000062,BR010,2024-12,17,15,146859.51,0
OF000063,BR010,2024-01,12,11,171864.82,0
OF000063,BR010,2024-02,15,14,100656.99,0
OF000063,BR010,2024-03,12,11,154698.26,0
OF000063,BR010,2024-04,9,8,434342.27,0
OF000063,BR010,2024-05,16,15,102898.83,0
OF000063,BR010,2024-06,15,13,140756.85,1
OF000063,BR010,2024-07,14,12,333042.59,0
OF000063,BR010,2024-08,16,14,187129.46,0
OF000063,BR010,2024-09,10,9,191278.04,2
OF000063,BR010,2024-10,9,8,153490.1,1
OF000063,BR010,2024-11,14,13,293283.44,0
OF000063,BR010,2024-12,14,12,488281.39,0
OF000064,BR010,2024-01,13,12,409890.6,0
OF000064,BR010,2024-02,17,15,57823.0,0
OF000064,BR010,2024-03,12,11,413188.85,0
OF000064,BR010,2024-04,13,12,144691.88,0
OF000064,BR010,2024-05,17,16,310337.71,0
OF000064,BR010,2024-06,13,11,79973.7,1
OF000064,BR010,2024-07,12,11,294785.23,0
OF000064,BR010,2024-08,16,14,98519.35,0
OF000064,BR010,2024-09,15,14,72695.71,0
OF000064,BR010,2024-10,12,11,410696.73,0
OF000064,BR010,2024-11,17,16,180067.97,0
OF000064,BR010,2024-12,14,12,318746.73,0
OF000065,BR010,2024-01,16,15,177574.84,2
OF000065,BR010,2024-02,17,15,74336.64,0
OF000065,BR010,2024-03,17,16,233149.3,0
OF000065,BR010,2024-04,16,15,419764.41,0
OF000065,BR010,2024-05,15,14,355221.77,1
OF000065,BR010,2024-06,18,17,104576.12,0
OF000065,BR010,2024-07,17,15,214648.43,0
OF000065,BR010,2024-08,19,18,62391.33,0
OF000065,BR010,2024-09,18,17,152953.56,0
OF000065,BR010,2024-10,11,9,352305.48,0
OF000065,BR010,2024-11,15,14,346066.57,0
OF000065,BR010,2024-12,16,15,376230.67,0
OF000066,BR010,2024-01,14,12,408570.74,0
OF000066,BR010,2024-02,11,9,462801.03,0
OF000066,BR010,2024-03,15,14,370660.39,0
OF000066,BR010,2024-04,16,14,150493.09,0
OF000066,BR010,2024-05,16,13,161630.03,0
OF000066,BR010,2024-06,16,14,396021.17,0
OF000066,BR010,2024-07,16,15,314086.47,0
OF000066,BR010,2024-08,14,13,100714.73,0
OF000066,BR010,2024-09,16,14,385306.74,0
OF000066,BR010,2024-10,13,12,153393.36,0
OF000066,BR010,2024-11,12,10,320387.8,0
OF000066,BR010,2024-12,10,9,419198.34,0
OF000067,BR011,2024-01,8,7,148115.04,0
OF000067,BR011,2024-02,10,8,153992.49,0
OF000067,BR011,2024-03,9,7,190631.9,0
OF000067,BR011,2024-04,6,5,416014.53,0
OF000067,BR011,2024-05,8,7,167451.04,0
OF000067,BR011,2024-06,10,9,57466.64,1
OF000067,BR011,2024-07,11,10,306395.94,0
OF000067,BR011,2024-08,9,8,301208.48,0
OF000067,BR011,2024-09,6,5,432621.12,0
OF000067,BR011,2024-10,10,9,270929.18,0
OF000067,BR011,2024-11,11,10,325831.36,0
OF000067,BR011,2024-12,6,5,78733.73,0
OF000068,BR011,2024-01,14,13,369465.23,0
OF000068,BR011,2024-02,14,12,364033.5,0
OF000068,BR011,2024-03,11,10,269632.19,0
OF000068,BR011,2024-04,8,6,488262.1,0
OF000068,BR011,2024-05,11,9,279987.14,0
OF000068,BR011,2024-06,9,8,208259.41,0
OF000068,BR011,2024-07,9,7,162990.56,0
OF000068,BR011,2024-08,12,11,84474.11,0
OF000068,BR011,2024-09,13,12,436035.31,0
OF000068,BR011,2024-10,11,9,219789.93,0
OF000068,BR011,2024-11,13,11,425510.11,1
OF000068,BR011,2024-12,13,12,198288.55,0
OF000069,BR011,2024-01,11,9,427395.54,0
OF000069,BR011,2024-02,11,10,151149.71,0
OF000069,BR011,2024-03,10,9,352346.63,0
OF000069,BR011,2024-04,11,10,414468.59,0
OF000069,BR011,2024-05,13,11,315253.29,0
OF000069,BR011,2024-06,8,7,161564.7,0
OF000069,BR011,2024-07,10,9,185848.47,0
OF000069,BR011,2024-08,10,9,405537.35,0
OF000069,BR011,2024-09,11,9,272222.14,0
OF000069,BR011,2024-10,10,8,244361.71,0
OF000069,BR011,2024-11,9,8,152013.49,0
OF000069,BR011,2024-12,9,8,430223.34,0
OF000070,BR011,2024-01,8,7,277547.33,0
OF000070,BR011,2024-02,9,8,386591.25,0
OF000070,BR011,2024-03,12,11,232483.82,0
OF000070,BR011,2024-04,8,6,481140.61,0
OF000070,BR011,2024-05,12,10,169758.6,0
OF000070,BR011,2024-06,7,6,329997.91,0
OF000070,BR011,2024-07,9,8,307508.6,0
OF000070,BR011,2024-08,7,6,170184.44,0
OF000070,BR011,2024-09,9,8,297816.61,0
OF000070,BR011,2024-10,10,9,98951.25,0
OF000070,BR011,2024-11,8,7,423104.08,0
OF000070,BR011,2024-12,12,11,225791.26,0
OF000071,BR011,2024-01,8,7,271416.47,0
OF000071,BR011,2024-02,12,10,377162.95,0
OF000071,BR011,2024-03,7,6,282059.24,0
OF000071,BR011,2024-04,11,10,142810.36,1
OF000071,BR011,2024-05,7,6,468425.52,0
OF000071,BR011,2024-06,9,7,380452.02,0
OF000071,BR011,2024-07,13,11,343074.05,0
OF000071,BR011,2024-08,12,10,129229.32,0
OF000071,BR011,2024-09,9,8,298434.71,0
OF000071,BR011,2024-10,8,6,324906.93,0
OF000071,BR011,2024-11,12,10,173973.29,0
OF000071,BR011,2024-12,12,10,79404.07,0
OF000072,BR012,2024-01,9,8,86302.01,0
OF000072,BR012,2024-02,7,6,156858.93,0
OF000072,BR012,2024-03,8,7,97342.27,0
OF000072,BR012,2024-04,8,7,104676.92,0
OF000072,BR012,2024-05,8,7,149040.96,0
OF000072,BR012,2024-06,7,6,367901.52,0
OF000072,BR012,2024-07,8,7,128761.94,0
OF000072,BR012,2024-08,6,5,156151.1,0
OF000072,BR012,2024-09,9,7,214706.74,0
OF000072,BR012,2024-10,6,5,148499.49,0
OF000072,BR012,2024-11,9,7,334509.97,0
OF000072,BR012,2024-12,7,6,176652.29,0
OF000073,BR012,2024-01,6,5,51779.42,0
OF000073,BR012,2024-02,7,6,246617.03,0
OF000073,BR012,2024-03,7,6,490174.15,0
OF000073,BR012,2024-04,10,9,440029.79,0
OF000073,BR012,2024-05,9,8,260305.33,0
OF000073,BR012,2024-06,9,8,495139.21,0
OF000073,BR012,2024-07,11,9,105601.48,1
OF000073,BR012,2024-08,6,5,339324.61,0
OF000073,BR012,2024-09,6,5,295862.82,0
OF000073,BR012,2024-10,9,8,385575.26,0
OF000073,BR012,2024-11,8,7,472927.48,0
OF000073,BR012,2024-12,7,6,188017.54,0
OF000074,BR012,2024-01,7,6,118051.04,0
OF000074,BR012,2024-02,10,9,228234.68,0
OF000074,BR012,2024-03,9,8,447291.89,1
OF000074,BR012,2024-04,7,6,106953.98,0
OF000074,BR012,2024-05,11,9,157391.28,0
OF000074,BR012,2024-06,10,8,453258.35,0
OF000074,BR012,2024-07,9,7,447194.89,0
OF000074,BR012,2024-08,8,7,449276.05,0
OF000074,BR012,2024-09,11,10,235270.33,0
OF000074,BR012,2024-10,9,8,212894.29,1
OF000074,BR012,2024-11,6,5,356658.0,0
OF000074,BR012,2024-12,8,7,423171.07,0
OF000075,BR012,2024-01,11,10,342151.13,0
OF000075,BR012,2024-02,11,9,444095.2,0
OF000075,BR012,2024-03,7,6,286323.78,0
OF000075,BR012,2024-04,9,8,221735.64,0
OF000075,BR012,2024-05,8,7,235744.11,0
OF000075,BR012,2024-06,10,8,294997.13,0
OF000075,BR012,2024-07,12,10,191197.95,0
OF000075,BR012,2024-08,9,8,254813.35,0
OF000075,BR012,2024-09,8,7,489310.2,0
OF000075,BR012,2024-10,11,10,362745.61,0
OF000075,BR012,2024-11,9,7,443668.86,0
OF000075,BR012,2024-12,10,8,50238.66,0
OF000076,BR012,2024-01,7,6,312138.64,0
OF000076,BR012,2024-02,10,8,365147.77,0
OF000076,BR012,2024-03,9,7,241785.2,0
OF000076,BR012,2024-04,6,5,125744.48,0
OF000076,BR012,2024-05,6,5,140312.97,0
OF000076,BR012,2024-06,9,7,287512.0,0
OF000076,BR012,2024-07,7,6,80029.05,0
OF000076,BR012,2024-08,10,9,353989.39,0
OF000076,BR012,2024-09,6,5,429882.5,2
OF000076,BR012,2024-10,6,5,414099.24,0
OF000076,BR012,2024-11,10,9,362009.73,0
OF000076,BR012,2024-12,6,5,158720.78,0
OF000077,BR012,2024-01,7,6,101813.98,0
OF000077,BR012,2024-02,8,7,495383.85,0
OF000077,BR012,2024-03,6,5,259618.07,0
OF000077,BR012,2024-04,11,9,103970.3,0
OF000077,BR012,2024-05,6,5,275398.29,0
OF000077,BR012,2024-06,9,8,206418.76,0
OF000077,BR012,2024-07,11,10,298276.79,0
OF000077,BR012,2024-08,9,8,344873.83,0
OF000077,BR012,2024-09,10,8,99262.08,1
OF000077,BR012,2024-10,7,5,220429.77,0
OF000077,BR012,2024-11,10,9,80555.43,0
OF000077,BR012,2024-12,10,9,70496.51,0
OF000078,BR012,2024-01,9,7,436802.58,0
OF000078,BR012,2024-02,8,7,178505.18,0
OF000078,BR012,2024-03,7,6,233367.3,0
OF000078,BR012,2024-04,11,10,68540.67,0
OF000078,BR012,2024-05,6,5,438480.99,0
OF000078,BR012,2024-06,8,6,358103.27,0
OF000078,BR012,2024-07,11,10,70718.55,0
OF000078,BR012,2024-08,10,8,336809.4,0
OF000078,BR012,2024-09,8,7,244759.36,1
OF000078,BR012,2024-10,7,6,186045.91,0
OF000078,BR012,2024-11,8,7,113563.85,0
OF000078,BR012,2024-12,9,7,339216.23,0
OF000079,BR013,2024-01,9,8,327082.62,0
OF000079,BR013,2024-02,8,7,395920.67,0
OF000079,BR013,2024-03,12,10,436564.21,0
OF000079,BR013,2024-04,11,9,498857.33,0
OF000079,BR013,2024-05,8,7,252465.62,0
OF000079,BR013,2024-06,9,8,148955.23,0
OF000079,BR013,2024-07,9,7,310976.77,1
OF000079,BR013,2024-08,9,8,61121.16,0
OF000079,BR013,2024-09,7,6,193624.82,0
OF000079,BR013,2024-10,8,7,357433.06,0
OF000079,BR013,2024-11,10,9,200248.97,1
OF000079,BR013,2024-12,12,11,267946.69,0
OF000080,BR013,2024-01,13,12,368570.16,0
OF000080,BR013,2024-02,12,11,443585.0,0
OF000080,BR013,2024-03,12,10,470159.5,1
OF000080,BR013,2024-04,15,13,338467.0,0
OF000080,BR013,2024-05,10,9,314730.25,0
OF000080,BR013,2024-06,15,14,407951.51,1
OF000080,BR013,2024-07,15,14,389846.97,0
OF000080,BR013,2024-08,15,14,378259.0,0
OF000080,BR013,2024-09,10,9,404757.67,0
OF000080,BR013,2024-10,11,10,251911.02,0
OF000080,BR013,2024-11,10,9,116128.89,0
OF000080,BR013,2024-12,14,13,74091.27,0
OF000081,BR013,2024-01,7,6,449682.34,0
OF000081,BR013,2024-02,8,7,183392.58,0
OF000081,BR013,2024-03,11,10,274098.4,0
OF000081,BR013,2024-04,8,7,287648.99,0
OF000081,BR013,2024-05,8,7,199424.85,0
OF000081,BR013,2024-06,10,9,443501.02,0
OF000081,BR013,2024-07,9,8,423900.04,0
OF000081,BR013,2024-08,8,7,109116.51,0
OF000081,BR013,2024-09,9,8,397765.03,0
OF000081,BR013,2024-10,8,7,118812.45,0
OF000081,BR013,2024-11,12,10,277815.15,0
OF000081,BR013,2024-12,10,9,51774.81,0
OF000082,BR013,2024-01,14,13,300790.77,0
OF000082,BR013,2024-02,8,7,489990.24,0
OF000082,BR013,2024-03,13,11,473758.7,0
OF000082,BR013,2024-04,13,12,498564.15,0
OF000082,BR013,2024-05,13,12,274144.31,0
OF000082,BR013,2024-06,12,10,101296.16,1
OF000082,BR013,2024-07,12,10,245020.09,0
OF000082,BR013,2024-08,16,15,58157.91,0
OF000082,BR013,2024-09,9,7,209236.61,0
OF000082,BR013,2024-10,9,8,424651.01,0
OF000082,BR013,2024-11,10,9,197103.95,0
OF000082,BR013,2024-12,14,13,475369.0,0
OF000083,BR013,2024-01,10,9,186536.52,0
OF000083,BR013,2024-02,9,8,177558.14,0
OF000083,BR013,2024-03,14,12,315168.39,0
OF000083,BR013,2024-04,13,11,377829.33,0
OF000083,BR013,2024-05,8,7,237649.73,0
OF000083,BR013,2024-06,10,9,346302.65,0
OF000083,BR013,2024-07,9,8,375742.54,0
OF000083,BR013,2024-08,9,8,323622.43,0
OF000083,BR013,2024-09,14,12,419881.92,0
OF000083,BR013,2024-10,10,9,388949.45,0
OF000083,BR013,2024-11,12,10,194746.07,0
OF000083,BR013,2024-12,9,8,445998.1,0
OF000084,BR013,2024-01,13,12,499113.16,0
OF000084,BR013,2024-02,12,11,147744.39,0
OF000084,BR013,2024-03,14,12,446042.24,1
OF000084,BR013,2024-04,11,9,437789.66,0
OF000084,BR013,2024-05,11,9,412815.46,0
OF000084,BR013,2024-06,8,7,485358.88,0
OF000084,BR013,2024-07,9,7,264432.85,0
OF000084,BR013,2024-08,11,10,460797.12,0
OF000084,BR013,2024-09,12,11,229498.51,0
OF000084,BR013,2024-10,13,12,81027.64,0
OF000084,BR013,2024-11,14,12,134403.81,0
OF000084,BR013,2024-12,10,9,442657.02,0
OF000085,BR014,2024-01,11,10,421971.45,0
OF000085,BR014,2024-02,7,6,427223.73,0
OF000085,BR014,2024-03,10,8,309113.97,0
OF000085,BR014,2024-04,11,9,153283.48,0
OF000085,BR014,2024-05,8,6,341522.66,0
OF000085,BR014,2024-06,7,5,436611.6,0
OF000085,BR014,2024-07,7,6,365473.75,0
OF000085,BR014,2024-08,7,6,252058.37,0
OF000085,BR014,2024-09,11,10,197030.3,0
OF000085,BR014,2024-10,8,7,325012.97,0
OF000085,BR014,2024-11,9,7,166239.71,0
OF000085,BR014,2024-12,11,9,396859.91,0
OF000086,BR014,2024-01,11,10,300071.87,0
OF000086,BR014,2024-02,8,7,333409.73,0
OF000086,BR014,2024-03,9,7,426657.34,0
OF000086,BR014,2024-04,6,5,184956.93,0
OF000086,BR014,2024-05,8,7,458446.92,0
OF000086,BR014,2024-06,8,7,485085.79,0
OF000086,BR014,2024-07,7,6,209602.82,0
OF000086,BR014,2024-08,8,6,286649.84,0
OF000086,BR014,2024-09,7,6,335960.02,0
OF000086,BR014,2024-10,11,9,288428.89,0
OF000086,BR014,2024-11,8,7,167886.59,0
OF000086,BR014,2024-12,8,6,250886.1,0
OF000087,BR014,2024-01,6,5,347939.36,0
OF000087,BR014,2024-02,6,5,345566.94,0
OF000087,BR014,2024-03,9,7,216251.48,0
OF000087,BR014,2024-04,9,8,349915.62,0
OF000087,BR014,2024-05,10,9,257685.29,0
OF000087,BR014,2024-06,6,5,267112.01,0
OF000087,BR014,2024-07,11,10,261346.44,0
OF000087,BR014,2024-08,8,7,125617.4,0
OF000087,BR014,2024-09,7,5,260888.6,0
OF000087,BR014,2024-10,6,5,251618.17,0
OF000087,BR014,2024-11,11,10,184554.61,0
OF000087,BR014,2024-12,11,10,323791.3,0
OF000088,BR014,2024-01,6,5,318586.29,0
OF000088,BR014,2024-02,7,6,307032.24,0
OF000088,BR014,2024-03,5,4,150374.18,0
OF000088,BR014,2024-04,7,5,465995.9,0
OF000088,BR014,2024-05,9,7,87630.4,0
OF000088,BR014,2024-06,7,6,268049.44,0
OF000088,BR014,2024-07,8,7,207745.81,0
OF000088,BR014,2024-08,7,6,109997.47,0
OF000088,BR014,2024-09,8,7,453541.16,0
OF000088,BR014,2024-10,7,6,89350.33,1
OF000088,BR014,2024-11,5,4,296960.33,2
OF000088,BR014,2024-12,7,6,278504.88,1
OF000089,BR014,2024-01,10,9,325547.03,0
OF000089,BR014,2024-02,10,8,301233.76,0
OF000089,BR014,2024-03,10,9,337046.54,0
OF000089,BR014,2024-04,7,6,63492.66,0
OF000089,BR014,2024-05,11,9,472764.3,0
OF000089,BR014,2024-06,8,7,261103.87,0
OF000089,BR014,2024-07,11,9,465538.11,0
OF000089,BR014,2024-08,7,6,51137.87,0
OF000089,BR014,2024-09,8,7,460042.45,0
OF000089,BR014,2024-10,8,7,296081.02,1
OF000089,BR014,2024-11,10,9,225281.35,0
OF000089,BR014,2024-12,8,7,242991.5,0
OF000090,BR014,2024-01,7,6,373238.62,0
OF000090,BR014,2024-02,7,6,394880.73,0
OF000090,BR014,2024-03,9,8,439064.25,0
OF000090,BR014,2024-04,6,5,459618.14,0
OF000090,BR014,2024-05,6,5,292021.74,0
OF000090,BR014,2024-06,10,9,181530.5,0
OF000090,BR014,2024-07,8,7,296752.9,0
OF000090,BR014,2024-08,8,7,476454.46,0
OF000090,BR014,2024-09,9,8,490424.71,0
OF000090,BR014,2024-10,8,6,140548.23,0
OF000090,BR014,2024-11,8,7,143417.24,0
OF000090,BR014,2024-12,9,7,495525.57,0
OF000091,BR014,2024-01,6,5,351215.72,0
OF000091,BR014,2024-02,8,7,245613.86,0
OF000091,BR014,2024-03,7,6,335859.93,0
OF000091,BR014,2024-04,9,8,391517.0,0
OF000091,BR014,2024-05,7,5,342340.6,0
OF000091,BR014,2024-06,8,7,116161.73,1
OF000091,BR014,2024-07,10,9,197752.07,0
OF000091,BR014,2024-08,9,8,387610.04,0
OF000091,BR014,2024-09,10,9,161044.67,0
OF000091,BR014,2024-10,11,10,232016.18,0
OF000091,BR014,2024-11,8,7,81937.6,0
OF000091,BR014,2024-12,7,6,437973.29,1
OF000092,BR015,2024-01,7,6,142113.25,0
OF000092,BR015,2024-02,5,4,74424.92,0
OF000092,BR015,2024-03,6,5,124888.52,0
OF000092,BR015,2024-04,7,6,244280.69,0
OF000092,BR015,2024-05,8,7,273264.44,0
OF000092,BR015,2024-06,9,8,105212.55,0
OF000092,BR015,2024-07,7,5,233082.27,0
OF000092,BR015,2024-08,8,7,300239.19,0
OF000092,BR015,2024-09,6,5,148688.74,0
OF000092,BR015,2024-10,5,4,396072.78,0
OF000092,BR015,2024-11,9,8,398828.98,0
OF000092,BR015,2024-12,9,8,356260.46,0
OF000093,BR015,2024-01,5,4,205211.23,0
OF000093,BR015,2024-02,8,7,103644.21,0
OF000093,BR015,2024-03,6,5,272047.24,0
OF000093,BR015,2024-04,7,6,440889.2,0
OF000093,BR015,2024-05,5,4,406372.15,0
OF000093,BR015,2024-06,9,7,361027.91,0
OF000093,BR015,2024-07,6,5,224103.64,0
OF000093,BR015,2024-08,5,4,393136.98,0
OF000093,BR015,2024-09,9,8,478400.51,2
OF000093,BR015,2024-10,5,4,418118.43,1
